eda,bvp,temp,x,y,z,emotion
3.49,-62.23,32.47,46,-10,-31,1
3.45,28.8,32.47,61,-17,-30,1
3.45,219.79,32.47,59,-23,-26,1
3.37,-95.27,32.47,55,-23,-26,1
3.36,-3.89,32.45,56,-24,-19,1
3.38,-18.09,32.45,54,-23,-30,1
3.34,108.81,32.45,55,-20,-27,1
3.03,22.05,32.45,48,-22,-37,1
2.94,-89.57,32.47,47,-22,-41,1
3.24,-104.28,32.47,37,-20,-41,1
3.2,-105.35,32.47,47,-23,-41,1
3.18,-37.7,32.47,46,-21,-32,1
3.07,54.44,32.49,61,-22,-25,1
3.02,103.09,32.49,60,-23,-16,1
3.19,85.72,32.49,61,-21,-15,1
3.25,18.68,32.49,61,-23,-18,1
3.27,174.71,32.45,56,-20,-21,1
3.25,-66.79,32.45,59,-22,-16,1
3.23,-120.91,32.45,59,-19,-20,1
3.2,-79.73,32.45,58,-22,-1,1
3.2,-31.62,32.45,68,-23,4,1
3.19,15.84,32.45,52,-24,6,1
3.23,27.42,32.45,62,-29,5,1
3.39,74.31,32.45,58,-23,7,1
3.47,26,32.47,59,-25,9,1
3.59,-62.12,32.47,63,-25,3,1
3.65,11.5,32.47,64,-24,3,1
3.65,-1.48,32.47,60,-23,2,1
3.65,-20.7,32.45,61,-25,5,1
3.64,-15.98,32.45,62,-25,1,1
3.62,29.35,32.45,63,-25,-3,1
3.58,10.92,32.45,59,-21,-9,1
3.52,-13.67,32.43,61,-21,-14,1
3.46,-26.23,32.43,54,-18,-32,1
3.36,22.23,32.43,52,-13,-39,1
3.35,-30.55,32.43,50,-16,-36,1
3.38,-3.67,32.45,56,-16,-32,1
3.38,9.27,32.45,54,-6,-26,1
3.39,165.66,32.45,55,-14,-25,1
3.35,62.97,32.45,62,-14,-26,1
3.33,-58.27,32.45,64,-11,-23,1
3.35,-84.98,32.45,70,-16,-4,1
3.38,-45.31,32.45,33,-13,35,1
3.12,91.78,32.45,45,-24,47,1
3.32,46.87,32.45,30,-18,45,1
3.15,7.56,32.45,12,-33,52,1
3.27,-92.99,32.45,16,-45,52,1
3.13,-93.42,32.45,15,-45,48,1
3.05,-32.34,32.43,16,-44,46,1
3.05,-71.14,32.43,11,-41,43,1
3.07,70.97,32.43,7,-44,40,1
3.11,227.37,32.43,13,-43,44,1
3.15,46.4,32.47,14,-46,45,1
3.17,-21.08,32.47,8,-42,43,1
3.23,-89.05,32.47,17,-51,46,1
3.33,-48.3,32.47,28,-46,35,1
3.46,-21.38,32.47,38,-36,31,1
3.5,49.69,32.47,42,-38,16,1
3.58,84.19,32.47,45,-46,19,1
3.62,55.15,32.47,39,-50,15,1
3.66,-29.15,32.45,37,-50,16,1
3.7,-103.85,32.45,37,-51,16,1
3.8,-28.2,32.45,36,-52,16,1
3.91,21.09,32.45,35,-52,15,1
4,42.23,32.47,36,-51,17,1
4.08,24.32,32.47,38,-48,17,1
4.1,11.37,32.47,48,-47,13,1
4.08,-0.51,32.47,42,-46,13,1
4.08,19.72,32.47,40,-52,22,1
4.06,12.62,32.47,33,-46,16,1
4.05,21.67,32.47,38,-54,23,1
4,-26.65,32.47,39,-48,22,1
3.98,7.66,32.47,48,-41,25,1
3.95,-2.89,32.47,53,-30,21,1
3.93,-4.49,32.47,50,-35,35,1
3.89,-18.68,32.47,36,-32,43,1
3.87,-7.11,32.49,38,-25,46,1
3.85,-0.43,32.49,46,-51,44,1
3.83,3.81,32.49,48,-35,24,1
3.82,-15.06,32.49,49,-40,26,1
3.81,27.75,32.47,39,-41,33,1
3.79,2.45,32.47,47,-35,30,1
3.78,-21.06,32.47,43,-35,34,1
3.76,-14.93,32.47,43,-40,36,1
3.75,-1.87,32.49,40,-36,35,1
3.73,-3.78,32.49,31,-35,42,1
3.72,-7.92,32.49,59,-57,35,1
3.72,10.25,32.49,57,-30,28,1
3.72,-11.5,32.49,48,-37,30,1
3.71,5.68,32.49,39,-41,32,1
3.72,34.64,32.49,44,-39,33,1
3.74,-20.88,32.49,39,-39,35,1
3.78,19.31,32.49,44,-36,34,1
3.82,-14.24,32.49,39,-40,36,1
3.85,3.87,32.49,44,-36,34,1
3.87,9.43,32.49,39,-41,35,1
3.87,23.72,32.49,41,-37,32,1
3.86,9.61,32.49,42,-39,35,1
3.85,-26.71,32.49,38,-37,30,1
3.83,22.33,32.49,44,-37,36,1
3.81,-11.86,32.49,40,-37,31,1
3.79,12.68,32.49,44,-37,34,1
3.78,-13.29,32.49,39,-36,30,1
3.77,17.62,32.49,45,-35,35,1
0,-0.03,32.97,54,-33,17,0
0.04,5.06,32.97,54,-33,17,0
0.07,17.91,32.97,54,-33,17,0
0.07,79.34,32.97,54,-33,17,0
0.08,228.25,32.97,54,-33,16,0
0.07,-486.5,32.97,54,-33,16,0
0.07,-5.93,32.97,54,-34,16,0
0.07,155.46,32.97,54,-33,16,0
0.07,42.62,32.99,54,-32,16,0
0.07,-12.13,32.99,55,-33,16,0
0.08,4.8,32.99,54,-33,15,0
0.07,21.48,32.99,54,-34,16,0
0.07,-0.34,32.99,54,-34,17,0
0.07,3.95,32.99,55,-34,17,0
0.07,6.49,32.99,47,-34,25,0
0.08,-16.12,32.99,56,-32,41,0
0.07,-8.62,32.95,39,1,43,0
0.07,-19.29,32.95,33,16,49,0
0.07,-62.5,32.95,25,23,49,0
0.06,32.76,32.95,39,29,42,0
0.05,3.36,32.97,40,26,37,0
0.03,-149.64,32.97,34,20,58,0
0.03,-38.98,32.97,29,14,55,0
0.03,52.28,32.97,9,12,62,0
0.03,72.7,32.95,13,13,60,0
0.03,-59.64,32.95,11,13,63,0
0.03,-71.82,32.95,10,14,64,0
0.03,-69.98,32.95,18,14,58,0
0.03,95.26,32.93,45,21,43,0
0.03,28.75,32.93,48,23,40,0
0.04,35,32.93,49,24,35,0
0.04,206.37,32.93,53,29,22,0
0.04,-162.13,32.83,61,28,14,0
0.04,-413.87,32.83,56,28,7,0
0.04,233.07,32.83,59,26,5,0
0.04,-77.94,32.83,61,24,3,0
0.04,-282.66,32.79,59,16,3,0
0.04,61.06,32.79,61,25,5,0
0.04,164.58,32.79,55,21,9,0
0.04,81.02,32.79,62,17,8,0
0.04,62.92,32.79,66,10,5,0
0.04,-171.14,32.79,70,6,3,0
0.04,209.08,32.79,65,3,-2,0
0.04,-209.39,32.79,66,3,-2,0
0.04,-86.73,32.77,69,1,-4,0
0.04,137.56,32.77,66,2,-6,0
0.04,-81.98,32.77,67,2,-7,0
0.04,-21.18,32.77,67,1,-7,0
0.05,-19.32,32.75,66,2,-6,0
0.05,-13.32,32.75,66,0,-7,0
0.05,-33.95,32.75,71,-4,3,0
0.05,36.59,32.75,62,-19,22,0
0.05,-10.69,32.81,30,-24,42,0
0.05,25.47,32.81,30,-33,51,0
0.05,-191.55,32.81,30,-38,51,0
0.05,-297.77,32.81,52,-19,29,0
0.05,469.58,32.83,58,-24,39,0
0.05,134.51,32.83,43,-31,41,0
0.05,68.58,32.83,36,-32,52,0
0.05,82.87,32.83,16,-53,30,0
0.03,139.86,32.87,18,-62,23,0
0.05,-464.59,32.87,28,-54,-4,0
0.06,192.4,32.87,32,-46,23,0
0.04,68.59,32.87,34,-44,21,0
0.05,41.11,32.89,34,-43,28,0
0.05,-24.18,32.89,42,-47,29,0
0.05,39.48,32.89,37,-44,28,0
0.05,59.75,32.89,50,-37,29,0
0.05,16,32.89,52,-28,9,0
0.06,-11.18,32.89,59,-36,15,0
0.06,-103.66,32.89,55,-34,14,0
0.05,117.83,32.89,53,-33,14,0
0.05,127.15,32.91,54,-36,16,0
0.05,-59.69,32.91,56,-31,15,0
0.05,-270.72,32.91,54,-34,14,0
0.05,-43.18,32.91,54,-33,16,0
0.05,223.13,32.89,55,-32,16,0
0.05,61.41,32.89,54,-33,17,0
0.05,-100.67,32.89,54,-33,17,0
0.05,12.32,32.89,54,-33,18,0
0.05,-67.69,32.84,54,-33,18,0
0.05,14,32.84,54,-32,18,0
0.06,4.3,32.84,54,-32,18,0
0.05,28.26,32.84,53,-33,18,0
0.06,-34.97,32.81,53,-33,18,0
0.05,17.64,32.81,54,-33,18,0
0.06,-20.81,32.81,53,-34,19,0
0.06,18.05,32.81,54,-32,18,0
0.05,-8.33,32.77,54,-32,18,0
0.05,21.42,32.77,54,-32,18,0
0.05,6.66,32.77,54,-32,18,0
0.05,15.07,32.77,54,-32,18,0
0.06,25.4,32.77,54,-32,18,0
0.05,14.86,32.77,54,-32,18,0
0.06,-2.41,32.77,54,-32,18,0
0.06,-16.85,32.77,54,-32,18,0
0.06,18.22,32.77,54,-32,18,0
0.06,-36.2,32.77,54,-32,18,0
0.06,10.02,32.77,54,-32,18,0
0.06,-28.67,32.77,54,-32,18,0
0.05,31.56,32.75,54,-32,18,0
0.05,-19.67,32.75,54,-32,18,0
0.06,16,32.75,54,-32,18,0
0.05,-2.25,32.75,54,-32,18,0
0.06,27.19,32.73,54,-32,18,0
0.05,8.34,32.73,54,-32,18,0
0.06,-6.45,32.73,55,-31,18,0
0.06,-4.27,32.73,56,-31,17,0
0.05,-5.52,32.73,55,-31,18,0
0.06,43.05,32.73,55,-31,16,0
0.06,-44.47,32.73,55,-32,17,0
0.05,-13.12,32.73,55,-31,17,0
0.05,18.78,32.75,55,-31,18,0
0.06,-16.59,32.75,55,-31,17,0
0.06,-23.03,32.75,54,-31,17,0
0.06,-1.64,32.75,55,-31,18,0
0.05,11.09,32.71,55,-31,17,0
0.05,16.47,32.71,55,-31,17,0
0.06,-1.84,32.71,55,-32,18,0
0.05,26.69,32.71,55,-31,18,0
0.06,-7.86,32.71,55,-31,17,0
0.06,8.72,32.71,54,-31,17,0
0.06,-12.2,32.71,54,-32,18,0
0.05,58.61,32.71,55,-31,18,0
0.05,-17.23,32.68,55,-32,18,0
0.06,0.97,32.68,55,-31,17,0
0.06,1.71,32.68,55,-32,18,0
0.06,10,32.68,55,-32,18,0
0.05,2.69,32.66,55,-32,18,0
0.06,-1.39,32.66,55,-33,20,0
0.06,-1.2,32.66,47,-39,18,0
0.06,-14.41,32.66,37,-50,18,0
0.06,3.43,32.65,38,-49,17,0
0.06,-41.17,32.65,39,-49,17,0
0.06,16.9,32.65,40,-48,18,0
0.06,-3.94,32.65,40,-48,17,0
0.06,43.54,32.66,41,-47,18,0
0.06,-0.12,32.66,44,-45,19,0
0.06,9.51,32.66,49,-38,21,0
0.06,-1.23,32.66,52,-33,22,0
0.06,18.68,32.68,53,-32,24,0
0.06,7.35,32.68,52,-33,22,0
0.06,-30.29,32.68,51,-34,22,0
0.06,-3.25,32.68,51,-34,22,0
0.06,4.67,32.71,51,-34,23,0
0.06,-14.3,32.71,51,-34,23,0
0.06,7.44,32.71,50,-34,23,0
0.06,0.3,32.71,50,-34,24,0
0.06,-6.8,32.66,50,-34,24,0
0.06,12.77,32.66,50,-34,24,0
0.06,12.04,32.66,50,-34,24,0
0.06,17.4,32.66,50,-34,24,0
0.06,-7.91,32.63,51,-34,24,0
0.06,2.98,32.63,51,-34,24,0
0.06,-3.94,32.63,50,-34,24,0
0.06,5.11,32.63,51,-34,24,0
0.06,-23.87,32.65,50,-34,24,0
0.06,-26.91,32.65,51,-34,24,0
0.06,-3.3,32.65,51,-34,23,0
0.06,-3.6,32.65,51,-34,24,0
0.06,-0.52,32.61,51,-34,24,0
0.06,-7.04,32.61,51,-34,24,0
0.06,6.5,32.61,51,-33,24,0
0.06,-16.29,32.61,51,-34,24,0
0.06,2.35,32.63,51,-33,23,0
0.06,-5.62,32.63,51,-33,23,0
0.06,12.15,32.63,51,-33,23,0
0.06,-2.25,32.63,51,-33,24,0
0.06,8.47,32.61,51,-33,24,0
0.06,-9.68,32.61,51,-33,24,0
0.06,5.07,32.61,51,-33,24,0
0.06,-2.55,32.61,51,-33,24,0
0.06,6.13,32.59,51,-33,24,0
0.06,-1.85,32.59,51,-33,23,0
0.06,-2.26,32.59,51,-33,23,0
0.06,-5.68,32.59,51,-33,23,0
0.06,-15.83,32.59,51,-33,23,0
0.06,6.66,32.59,51,-33,24,0
0.06,3.29,32.59,52,-33,24,0
0.06,17.51,32.59,52,-33,23,0
0.06,-3.79,32.59,51,-33,24,0
0.06,8.87,32.59,51,-33,24,0
0.06,8.58,32.59,52,-33,23,0
0.06,-17.85,32.59,51,-33,23,0
0.06,-2.52,32.57,52,-32,23,0
0.06,-5.37,32.57,52,-32,23,0
0.06,5.41,32.57,52,-32,23,0
0.06,-16.37,32.57,52,-32,23,0
0.06,6.53,32.55,52,-32,23,0
0.06,-12.67,32.55,52,-32,23,0
0.06,9.21,32.55,52,-32,23,0
0.06,1.87,32.55,52,-32,23,0
0.06,3.03,32.57,52,-32,23,0
0.06,-7.25,32.57,52,-32,23,0
0.06,19.56,32.57,53,-32,23,0
0.06,9.38,32.57,52,-31,23,0
0.06,-0.06,32.55,52,-32,23,0
0.06,-0.47,32.55,53,-31,23,0
0.06,-4.53,32.55,53,-31,23,0
0.06,-5.72,32.55,53,-31,23,0
0.06,2.22,32.55,53,-31,23,0
0.06,9.12,32.55,53,-30,23,0
0.06,-18.3,32.55,53,-31,22,0
0.06,-2.64,32.55,54,-28,22,0
0.05,-11.85,32.55,56,-27,21,0
0.06,35.67,32.55,55,-28,21,0
0.06,2.81,32.55,49,-44,23,0
0.06,-16.28,32.55,77,-45,40,0
0.06,-38.31,32.53,13,12,47,0
0.06,5.45,32.53,22,11,38,0
0.05,25.92,32.53,23,30,56,0
0.05,-164.1,32.53,23,28,50,0
0.05,475.9,32.5,23,25,50,0
0.05,-88.41,32.5,14,32,74,0
0.05,-83.88,32.5,26,-5,26,0
0.05,-107.81,32.5,-80,20,90,0
0.05,-31.48,32.57,-2,0,70,0
0.05,76.15,32.57,-37,31,46,0
0.05,111.38,32.57,-54,7,72,0
0.05,-24.13,32.57,-15,19,45,0
0.05,-31.91,32.59,-19,20,53,0
0.05,-102.07,32.59,-10,19,47,0
0.05,16.06,32.59,34,24,47,0
0.05,72.06,32.59,49,-2,46,0
0.04,66.71,32.61,64,-11,13,0
0.05,-81.61,32.61,65,1,8,0
0.05,106.7,32.61,64,-5,11,0
0.05,-197.67,32.61,62,-18,10,0
0.05,152.27,32.59,61,-12,9,0
0.05,-49.53,32.59,73,-14,7,0
0.05,-165.5,32.59,30,-23,8,0
0.05,-250.39,32.59,72,-33,10,0
0.05,65.23,32.61,61,-23,19,0
0.06,339.26,32.61,48,-28,9,0
0.05,295.37,32.61,61,-27,10,0
0.06,-307.82,32.61,57,-35,6,0
0.06,13.19,32.59,57,-32,6,0
0.05,-142.99,32.59,59,-32,11,0
0.05,-44.21,32.59,50,-30,24,0
0.06,-88,32.59,50,-25,23,0
0,-0.03,32.43,-18,22,58,1
0.11,5.06,32.43,-17,22,58,1
0.15,17.91,32.43,-17,22,58,1
0.16,79.34,32.43,-17,22,58,1
0.16,228.25,32.43,-17,22,57,1
0.16,-486.5,32.43,-17,22,58,1
0.17,-5.9,32.43,-17,22,58,1
0.16,156.15,32.43,-17,23,58,1
0.16,46.78,32.41,-17,22,58,1
0.16,4.05,32.41,-16,22,58,1
0.17,0.14,32.41,-17,22,58,1
0.16,0.76,32.41,-17,22,58,1
0.16,3.26,32.43,-16,23,57,1
0.17,13.21,32.43,-17,23,57,1
0.17,17.62,32.43,-16,22,57,1
0.16,-15.57,32.43,-16,22,57,1
0.16,13.13,32.41,-17,22,58,1
0.16,58.8,32.41,-17,22,59,1
0.17,81.04,32.41,-15,22,58,1
0.16,-267.33,32.41,-16,22,59,1
0.16,-1.76,32.41,-16,22,59,1
0.16,41.1,32.41,-16,22,58,1
0.17,-11.84,32.41,-16,21,58,1
0.16,27.71,32.41,-17,22,58,1
0.16,9.84,32.41,-17,22,59,1
0.17,-19.23,32.41,-16,22,58,1
0.17,22.1,32.41,-16,22,59,1
0.16,-15.35,32.41,-16,22,58,1
0.17,15.28,32.41,-16,22,58,1
0.17,12.59,32.41,-16,22,59,1
0.16,-21.02,32.41,-16,22,59,1
0.16,24.11,32.41,-16,22,58,1
0.17,14.09,32.39,-12,22,60,1
0.17,-37.16,32.39,-13,21,59,1
0.16,27.23,32.39,-13,23,59,1
0.16,5.03,32.39,-12,21,59,1
0.17,-47.63,32.41,-12,22,59,1
0.17,21.55,32.41,-13,22,59,1
0.16,-9.13,32.41,-13,22,59,1
0.16,14.23,32.41,-13,22,59,1
0.17,9.95,32.39,-15,22,58,1
0.17,-30.01,32.39,-13,22,59,1
0.16,24.27,32.39,-15,22,59,1
0.16,10.96,32.39,-17,22,59,1
0.17,-39.06,32.39,-16,22,59,1
0.17,17.59,32.39,-16,22,59,1
0.16,-3.05,32.39,-14,22,59,1
0.16,13.06,32.39,-17,23,57,1
0.17,13.9,32.37,-16,22,58,1
0.17,-27.97,32.37,-18,22,59,1
0.16,25.76,32.37,-18,22,58,1
0.16,10.71,32.37,-18,22,58,1
0.17,-26.44,32.37,-18,22,58,1
0.16,14.18,32.37,-17,22,59,1
0.16,-17.48,32.37,-17,22,58,1
0.17,-4.43,32.37,-17,22,59,1
0.17,-1.49,32.37,-17,23,59,1
0.16,-27.76,32.37,-17,22,58,1
0.17,24.5,32.37,-18,22,59,1
0.16,20.16,32.37,-18,22,58,1
0.17,-34.06,32.34,-18,22,57,1
0.16,32.33,32.34,-17,21,59,1
0.16,12.84,32.34,-18,21,58,1
0.17,-31.78,32.34,-18,22,58,1
0.17,21.09,32.37,-17,21,59,1
0.16,3.23,32.37,-18,22,57,1
0.16,-33.11,32.37,-18,22,58,1
0.16,19.44,32.37,-18,21,58,1
0.17,2.14,32.34,-19,21,58,1
0.16,-20.23,32.34,-18,21,58,1
0.16,13.27,32.34,-18,22,58,1
0.17,-8.21,32.34,-18,21,58,1
0.16,-0.1,32.34,-19,21,58,1
0.16,12.3,32.34,-18,21,58,1
0.17,-16.64,32.34,-18,22,58,1
0.17,15.77,32.34,-18,22,58,1
0.16,9.94,32.33,-18,21,58,1
0.16,-25.78,32.33,-18,22,58,1
0.17,17.14,32.33,-18,22,58,1
0.17,-4.15,32.33,-18,21,58,1
0.17,-23.44,32.31,-18,22,58,1
0.16,14.32,32.31,-18,21,58,1
0.17,-13.17,32.31,-16,20,60,1
0.17,15.65,32.31,-20,22,58,1
0.17,5.23,32.31,-17,21,58,1
0.16,-29.38,32.31,-17,22,58,1
0.17,24.77,32.31,-16,21,58,1
0.17,25.21,32.31,-17,22,59,1
0.17,-56.95,32.29,-17,21,58,1
0.17,18.51,32.29,-17,22,58,1
0.17,13.64,32.29,-18,22,58,1
0.17,-33.97,32.29,-17,21,58,1
0.17,22.48,32.31,-18,22,58,1
0.17,24.11,32.31,-18,21,58,1
0.17,-11.71,32.31,-18,22,58,1
0.17,14.78,32.31,-17,22,58,1
0.17,7.16,32.29,-18,22,58,1
0.17,-13.64,32.29,-19,22,58,1
0.17,14.79,32.29,-18,22,58,1
0.17,8.96,32.29,-19,21,58,1
0.17,-16.73,32.29,-19,22,58,1
0.17,10.24,32.29,-18,21,58,1
0.17,0.31,32.29,-19,22,58,1
0.17,-21.02,32.29,-19,21,58,1
0.17,8.76,32.27,-19,21,58,1
0.17,-12.87,32.27,-19,21,58,1
0.17,4.73,32.27,-18,22,58,1
0.17,8.35,32.27,-18,21,58,1
0.17,-31.94,32.27,-18,21,60,1
0.17,17.96,32.27,-19,21,59,1
0.17,2.14,32.27,-19,21,58,1
0.17,-20.45,32.27,-20,21,58,1
0.17,5.72,32.27,-19,21,58,1
0.17,-15.64,32.27,-19,21,58,1
0.17,19.71,32.27,-19,21,58,1
0.17,14.67,32.27,-19,21,58,1
0.17,-31.68,32.27,-20,21,57,1
0.17,22.93,32.27,-18,21,58,1
0.17,15.81,32.27,-20,21,58,1
0.17,-37.87,32.27,-19,21,58,1
0.17,22.56,32.27,-19,22,57,1
0.17,19.38,32.27,-19,21,57,1
0.17,-33.27,32.27,-18,21,58,1
0.17,20.04,32.27,-19,21,58,1
0.17,18.41,32.25,-20,21,57,1
0.17,-28.58,32.25,-18,21,58,1
0.17,20.28,32.25,-19,21,57,1
0.17,3.87,32.25,-18,22,58,1
0.17,-37.01,32.25,-19,21,58,1
0.17,9.29,32.25,-19,22,57,1
0.17,1.41,32.25,-19,21,58,1
0.17,-5.57,32.25,-18,21,58,1
0.17,6.23,32.25,-18,21,58,1
0.17,-21.8,32.25,-19,21,58,1
0.17,16.01,32.25,-19,21,58,1
0.17,-1.09,32.25,-19,21,58,1
0.18,-26.2,32.23,-19,21,57,1
0.18,15.59,32.23,-19,21,58,1
0.17,-14.46,32.23,-20,21,58,1
0.17,15.35,32.23,-20,21,57,1
0.18,9.47,32.23,-20,21,58,1
0.18,-33.72,32.23,-19,21,58,1
0.17,24.43,32.23,-19,21,58,1
0.17,10.57,32.23,-20,21,58,1
0.18,-42.89,32.23,-19,21,58,1
0.18,22.42,32.23,-20,21,57,1
0.17,10.99,32.23,-20,21,58,1
0.17,-33.06,32.23,-19,21,58,1
0.18,17.29,32.21,-19,21,59,1
0.18,-4.81,32.21,-19,21,58,1
0.17,-23.85,32.21,-20,21,58,1
0.17,14.76,32.21,-19,21,58,1
0.18,-3.03,32.18,-19,21,58,1
0.18,5.98,32.18,-19,21,58,1
0.18,12.83,32.18,-20,21,58,1
0.18,-14.51,32.18,-19,21,58,1
0.18,16.61,32.16,-19,21,58,1
0.18,5.98,32.16,-20,21,58,1
0.18,-31.59,32.16,-19,21,58,1
0.18,15.99,32.16,-19,21,58,1
0.18,-7.99,32.18,-19,21,57,1
0.18,-6.7,32.18,-20,21,57,1
0.18,12.62,32.18,-18,21,58,1
0.18,-13.89,32.18,-19,22,58,1
0.18,16.64,32.18,-19,21,58,1
0.18,11.97,32.18,-19,21,58,1
0.18,-31.76,32.18,-19,21,59,1
0.18,25.71,32.18,-19,21,58,1
0.18,-3.91,32.16,-19,21,58,1
0.18,-13.72,32.16,-19,21,58,1
0.18,9.89,32.16,-19,21,58,1
0.18,-17.7,32.16,-19,21,58,1
0.18,16.35,32.18,-19,21,58,1
0.18,12.76,32.18,-19,21,58,1
0.18,-24.89,32.18,-19,21,58,1
0.18,23.44,32.18,-19,21,58,1
0.18,9.21,32.15,-19,21,58,1
0.18,-40.9,32.15,-19,21,58,1
0.18,24.37,32.15,-19,21,58,1
0.18,6.01,32.15,-20,21,58,1
0.18,-26.42,32.15,-19,21,59,1
0.18,17.09,32.15,-19,21,58,1
0.18,-7.56,32.15,-21,22,55,1
0.18,11.06,32.15,-18,21,59,1
0.18,10.13,32.16,-19,21,58,1
0.18,-32.42,32.16,-17,20,60,1
0.18,19.6,32.16,-19,21,58,1
0.18,1.78,32.16,-18,20,57,1
0.18,-19.86,32.11,-19,21,58,1
0.18,15.95,32.11,-19,21,58,1
0.18,-5.25,32.11,-19,21,58,1
0.18,10.88,32.11,-19,21,57,1
0.18,19.39,32.15,-19,21,58,1
0.18,-38.51,32.15,-19,21,58,1
0.18,23.43,32.15,-18,22,60,1
0.18,6.99,32.15,-19,21,58,1
0.18,-39.98,32.13,-19,21,58,1
0.18,22.44,32.13,-19,21,58,1
0.18,7.45,32.13,-19,21,58,1
0.18,-25.72,32.13,-19,21,57,1
0.18,16.75,32.11,-19,21,58,1
0.18,3.23,32.11,-20,21,58,1
0.19,-29.08,32.11,-19,21,58,1
0.19,19.29,32.11,-19,21,58,1
0.18,3.6,32.11,-19,21,58,1
0.18,-30.83,32.11,-19,21,58,1
0.19,16.96,32.11,-19,21,58,1
0.19,-0.67,32.11,-19,21,58,1
0.18,-22.71,32.11,-19,21,58,1
0.18,10.27,32.11,-19,21,58,1
0.19,-7.98,32.11,-19,21,57,1
0.18,6.48,32.11,-19,21,58,1
0.18,9.69,32.11,-19,21,58,1
0.19,-30.65,32.11,-19,21,58,1
0.19,17.34,32.11,-19,21,58,1
0.18,4.88,32.11,-18,20,59,1
0.18,-16.89,32.09,-19,21,58,1
0.18,9.51,32.09,-19,21,58,1
0.19,-16.94,32.09,-19,21,57,1
0.18,15.01,32.09,-19,21,58,1
0.18,1.78,32.09,-18,20,57,1
0.19,-35.87,32.09,-19,21,59,1
0.19,15.98,32.09,-19,21,58,1
0.18,-2.05,32.09,-19,21,58,1
0.18,-4.45,32.07,-19,21,58,1
0.19,16.29,32.07,-19,21,58,1
0.19,-12.16,32.07,-19,21,58,1
0.18,15.22,32.07,-19,21,58,1
0.18,14.44,32.09,-19,21,58,1
0.19,-18.72,32.09,-19,21,58,1
0.19,18.37,32.09,-20,21,57,1
0.18,17.1,32.09,-20,21,58,1
0.18,-17.14,32.07,-20,21,58,1
0.19,19.85,32.07,-20,21,58,1
0.19,10.88,32.07,-20,21,58,1
0.18,-11.3,32.07,-20,21,58,1
0.18,13.32,32.07,-20,21,58,1
0.19,14.81,32.07,-19,21,58,1
0.19,-15.7,32.07,-20,21,58,1
0.19,10.79,32.07,-20,21,58,1
0,-0.03,33.77,-38,-29,-43,0
0.02,5.06,33.77,-39,-28,-42,0
0.05,17.91,33.77,-38,-29,-42,0
0.04,79.34,33.77,-38,-29,-43,0
0.04,228.25,33.77,-39,-28,-42,0
0.04,-486.5,33.77,-38,-28,-42,0
0.04,-5.9,33.77,-38,-28,-43,0
0.05,156.15,33.77,-39,-28,-42,0
0.05,46.78,33.77,-39,-28,-42,0
0.05,4.05,33.77,-38,-28,-42,0
0.05,0.16,33.77,-39,-28,-42,0
0.05,0.83,33.77,-38,-28,-42,0
0.05,3.61,33.73,-39,-28,-42,0
0.05,14.3,33.73,-39,-28,-42,0
0.05,15.23,33.73,-39,-28,-42,0
0.05,-15.44,33.73,-39,-28,-42,0
0.05,13.3,33.77,-39,-28,-42,0
0.05,57.2,33.77,-39,-28,-42,0
0.05,38.19,33.77,-39,-28,-42,0
0.05,-194.7,33.77,-39,-28,-42,0
0.05,-11.25,33.77,-39,-28,-42,0
0.05,38.43,33.77,-39,-28,-42,0
0.05,29.65,33.77,-39,-28,-42,0
0.05,-11.28,33.77,-39,-28,-42,0
0.05,26.38,33.75,-39,-28,-42,0
0.05,-4.35,33.75,-38,-28,-42,0
0.05,-5.81,33.75,-44,-29,-34,0
0.05,10.03,33.75,-55,-24,-28,0
0.04,-16.2,33.77,-59,-13,-31,0
0.05,17.4,33.77,-60,4,-31,0
0.05,-7.3,33.77,-44,25,-30,0
0.05,-40.71,33.77,-35,44,-23,0
0.04,-10.06,33.75,-23,55,-24,0
0.04,-7.73,33.75,-9,56,-10,0
0.04,30.94,33.75,10,53,5,0
0.04,40.89,33.75,41,52,16,0
0.04,41.5,33.73,67,45,23,0
0.04,30.96,33.73,47,49,13,0
0.04,-7.52,33.73,17,54,2,0
0.04,-53.42,33.73,-8,56,-4,0
0.04,10.76,33.71,-25,53,-7,0
0.04,0.19,33.71,-52,38,-9,0
0.04,5.62,33.71,-68,33,-12,0
0.04,11.24,33.71,-47,44,-5,0
0.04,-22.91,33.66,-9,43,14,0
0.04,0.66,33.66,20,41,24,0
0.04,-18.23,33.66,56,29,22,0
0.04,-16.71,33.66,78,7,19,0
0.04,9.88,33.65,90,9,14,0
0.04,-16.07,33.65,76,18,12,0
0.04,8.97,33.65,44,35,11,0
0.04,-4.45,33.65,3,47,4,0
0.04,-56.72,33.63,-27,51,-1,0
0.04,17.37,33.63,-49,39,-11,0
0.04,-2.7,33.63,-70,31,-10,0
0.04,30.51,33.63,-50,42,-2,0
0.04,31.84,33.63,-20,50,4,0
0.04,-15.65,33.63,11,48,12,0
0.04,6.96,33.63,40,42,14,0
0.04,-22.73,33.63,77,16,21,0
0.04,5.53,33.63,85,12,25,0
0.04,11.63,33.63,77,19,21,0
0.04,-28.77,33.63,50,37,16,0
0.04,9.92,33.63,15,46,10,0
0.04,-36.3,33.61,-12,56,8,0
0.04,4.18,33.61,-39,41,-4,0
